order_item_id,order_id,product_id,quantity,unit_price,line_revenue
HITM0004854,HORD001555,PRD0296,2,440.13,880.26
HITM0004855,HORD001555,PRD0711,1,2598.42,2598.42
HITM0004856,HORD001555,PRD0551,2,2204.48,4408.96
HITM0013575,HORD004322,PRD0406,1,482.25,482.25
HITM0013576,HORD004322,PRD0088,1,466.29,466.29
HITM0013577,HORD004322,PRD0650,2,129.9,259.8
HITM0002002,HORD000649,PRD0830,1,121.26,121.26
HITM0002003,HORD000649,PRD0541,3,1257.3,3771.9
HITM0002004,HORD000649,PRD0168,2,341.32,682.64
HITM0002005,HORD000649,PRD0020,1,47.5,47.5
HITM0002006,HORD000649,PRD0928,1,426.54,426.54
HITM0007827,HORD002488,PRD0607,2,113.06,226.12
HITM0007828,HORD002488,PRD0559,1,531.55,531.55
HITM0007829,HORD002488,PRD0419,1,100.25,100.25
HITM0007830,HORD002488,PRD0460,1,19.84,19.84
HITM0003425,HORD001104,PRD0696,1,223.84,223.84
HITM0003426,HORD001104,PRD0697,1,590.16,590.16
HITM0003427,HORD001104,PRD0290,1,154.65,154.65
HITM0003428,HORD001104,PRD0191,2,1103.43,2206.86
HITM0010914,HORD003475,PRD0041,1,2661.08,2661.08
HITM0010915,HORD003475,PRD0731,1,1738.31,1738.31
HITM0010916,HORD003475,PRD0179,2,1481.8,2963.6
HITM0010917,HORD003475,PRD0716,1,300.2,300.2
HITM0010918,HORD003475,PRD0323,1,1220.6,1220.6
HITM0004134,HORD001329,PRD0831,2,1542.33,3084.66
HITM0004135,HORD001329,PRD0049,1,740.34,740.34
HITM0014043,HORD004467,PRD0414,1,2893.28,2893.28
HITM0014044,HORD004467,PRD0745,1,222.81,222.81
HITM0014045,HORD004467,PRD0086,1,669.12,669.12
HITM0007587,HORD002417,PRD0482,1,1837.18,1837.18
HITM0007588,HORD002417,PRD0205,2,1030.02,2060.04
HITM0008903,HORD002829,PRD0108,1,323.48,323.48
HITM0008904,HORD002829,PRD0352,1,1553.05,1553.05
HITM0008905,HORD002829,PRD0220,1,201.85,201.85
HITM0009260,HORD002942,PRD0523,1,911.73,911.73
HITM0009261,HORD002942,PRD0764,2,1928.47,3856.94
HITM0009262,HORD002942,PRD0780,1,297.57,297.57
HITM0013521,HORD004304,PRD0887,1,1400.8,1400.8
HITM0013522,HORD004304,PRD0146,2,510.27,1020.54
HITM0013523,HORD004304,PRD0513,1,1335.99,1335.99
HITM0013524,HORD004304,PRD0740,1,366.0,366.0
HITM0009507,HORD003020,PRD0226,1,202.49,202.49
HITM0009508,HORD003020,PRD0319,1,1422.45,1422.45
HITM0009509,HORD003020,PRD0089,1,739.15,739.15
HITM0009510,HORD003020,PRD0285,2,1110.14,2220.28
HITM0001436,HORD000462,PRD0829,1,582.58,582.58
HITM0001437,HORD000462,PRD0446,1,168.08,168.08
HITM0001438,HORD000462,PRD0805,1,1196.95,1196.95
HITM0001439,HORD000462,PRD0037,2,2028.72,4057.44
HITM0001440,HORD000462,PRD0338,1,472.36,472.36
HITM0007826,HORD002487,PRD0115,1,855.33,855.33
HITM0000769,HORD000248,PRD0897,1,1058.2,1058.2
HITM0000770,HORD000248,PRD0561,1,1381.26,1381.26
HITM0000771,HORD000248,PRD0518,1,271.63,271.63
HITM0008577,HORD002726,PRD0945,1,730.35,730.35
HITM0004395,HORD001411,PRD0687,2,200.01,400.02
HITM0004396,HORD001411,PRD0192,2,1657.76,3315.52
HITM0004397,HORD001411,PRD0856,2,508.46,1016.92
HITM0004398,HORD001411,PRD0625,1,840.9,840.9
HITM0004399,HORD001411,PRD0068,2,316.68,633.36
HITM0013809,HORD004392,PRD0123,1,1499.49,1499.49
HITM0013810,HORD004392,PRD0910,1,53.54,53.54
HITM0013811,HORD004392,PRD0042,1,1480.28,1480.28
HITM0013812,HORD004392,PRD0244,2,2495.06,4990.12
HITM0013656,HORD004347,PRD0162,2,318.31,636.62
HITM0013657,HORD004347,PRD0930,1,62.22,62.22
HITM0013658,HORD004347,PRD0483,1,436.08,436.08
HITM0013659,HORD004347,PRD0808,1,601.58,601.58
HITM0002331,HORD000753,PRD0565,2,1021.79,2043.58
HITM0002332,HORD000753,PRD0107,2,1601.0,3202.0
HITM0006764,HORD002158,PRD0779,2,835.92,1671.84
HITM0006765,HORD002158,PRD0816,1,125.37,125.37
HITM0014806,HORD004709,PRD0584,1,2508.46,2508.46
HITM0014807,HORD004709,PRD0022,1,1480.38,1480.38
HITM0014808,HORD004709,PRD0825,2,363.11,726.22
HITM0008437,HORD002681,PRD0419,2,100.25,200.5
HITM0008438,HORD002681,PRD0815,2,261.87,523.74
HITM0008439,HORD002681,PRD0686,2,529.65,1059.3
HITM0008440,HORD002681,PRD0413,1,420.29,420.29
HITM0010849,HORD003455,PRD0658,1,353.59,353.59
HITM0010850,HORD003455,PRD0220,1,201.85,201.85
HITM0010851,HORD003455,PRD0958,1,453.1,453.1
HITM0010852,HORD003455,PRD0280,1,105.66,105.66
HITM0010853,HORD003455,PRD0926,1,546.12,546.12
HITM0005698,HORD001823,PRD0962,1,482.88,482.88
HITM0005699,HORD001823,PRD0422,2,359.3,718.6
HITM0005700,HORD001823,PRD0545,2,1080.38,2160.76
HITM0010960,HORD003489,PRD0718,1,287.05,287.05
HITM0010961,HORD003489,PRD0167,1,2512.16,2512.16
HITM0010962,HORD003489,PRD0797,1,1449.58,1449.58
HITM0001994,HORD000647,PRD0970,2,203.54,407.08
HITM0001995,HORD000647,PRD0124,1,1400.78,1400.78
HITM0001996,HORD000647,PRD0402,1,400.07,400.07
HITM0001997,HORD000647,PRD0239,1,271.25,271.25
HITM0014306,HORD004552,PRD0222,2,1721.64,3443.28
HITM0014307,HORD004552,PRD0543,1,336.97,336.97
HITM0014308,HORD004552,PRD0716,1,300.2,300.2
HITM0014309,HORD004552,PRD0715,1,401.49,401.49
HITM0003276,HORD001055,PRD0610,2,347.23,694.46
HITM0003277,HORD001055,PRD0128,1,155.79,155.79
HITM0005814,HORD001860,PRD0220,1,201.85,201.85
HITM0005815,HORD001860,PRD0268,1,1094.58,1094.58
HITM0005816,HORD001860,PRD0673,1,373.06,373.06
HITM0005817,HORD001860,PRD0015,1,238.76,238.76
HITM0006405,HORD002047,PRD0433,1,456.5,456.5
HITM0006406,HORD002047,PRD0414,1,2893.28,2893.28
HITM0002304,HORD000745,PRD0689,1,1142.34,1142.34
HITM0002305,HORD000745,PRD0484,1,1342.84,1342.84
HITM0002306,HORD000745,PRD0182,1,331.32,331.32
HITM0002076,HORD000672,PRD0348,1,643.07,643.07
HITM0002077,HORD000672,PRD0713,1,768.21,768.21
HITM0008017,HORD002550,PRD0816,1,125.37,125.37
HITM0008018,HORD002550,PRD0530,1,14.38,14.38
HITM0008019,HORD002550,PRD0101,1,1151.85,1151.85
HITM0003863,HORD001245,PRD0090,2,99.88,199.76
HITM0003864,HORD001245,PRD0026,2,760.37,1520.74
HITM0003022,HORD000970,PRD0127,1,599.05,599.05
HITM0003023,HORD000970,PRD0176,2,653.3,1306.6
HITM0003024,HORD000970,PRD0130,1,348.52,348.52
HITM0001111,HORD000360,PRD0425,1,932.26,932.26
HITM0001112,HORD000360,PRD0653,1,1139.17,1139.17
HITM0001113,HORD000360,PRD0674,2,3768.2,7536.4
HITM0008515,HORD002707,PRD0331,1,1570.55,1570.55
HITM0008516,HORD002707,PRD0293,1,1383.27,1383.27
HITM0008517,HORD002707,PRD0105,1,325.21,325.21
HITM0013061,HORD004158,PRD0378,2,857.8,1715.6
HITM0013062,HORD004158,PRD0109,1,429.51,429.51
HITM0013063,HORD004158,PRD0105,1,325.21,325.21
HITM0013064,HORD004158,PRD0460,1,19.84,19.84
HITM0013065,HORD004158,PRD0038,1,769.34,769.34
HITM0005503,HORD001761,PRD0370,1,206.12,206.12
HITM0005504,HORD001761,PRD0629,1,741.8,741.8
HITM0005505,HORD001761,PRD0582,1,622.36,622.36
HITM0009431,HORD002995,PRD0684,1,1730.11,1730.11
HITM0009432,HORD002995,PRD0512,1,853.36,853.36
HITM0003983,HORD001281,PRD0098,1,560.95,560.95
HITM0003984,HORD001281,PRD0427,2,241.58,483.16
HITM0003985,HORD001281,PRD0176,1,653.3,653.3
HITM0005539,HORD001773,PRD0809,1,699.91,699.91
HITM0005540,HORD001773,PRD0856,1,508.46,508.46
HITM0005541,HORD001773,PRD0743,2,651.04,1302.08
HITM0014614,HORD004649,PRD0909,2,1266.71,2533.42
HITM0014615,HORD004649,PRD0832,2,1103.3,2206.6
HITM0014616,HORD004649,PRD0278,1,509.34,509.34
HITM0009276,HORD002947,PRD0840,1,164.29,164.29
HITM0009277,HORD002947,PRD0170,1,90.68,90.68
HITM0009278,HORD002947,PRD0283,2,1338.12,2676.24
HITM0009279,HORD002947,PRD0899,1,180.25,180.25
HITM0015104,HORD004805,PRD0326,1,828.92,828.92
HITM0015105,HORD004805,PRD0370,1,206.12,206.12
HITM0015106,HORD004805,PRD0373,1,1277.27,1277.27
HITM0015107,HORD004805,PRD0212,1,1821.52,1821.52
HITM0011869,HORD003782,PRD0063,2,1165.11,2330.22
HITM0011870,HORD003782,PRD0608,1,918.08,918.08
HITM0011871,HORD003782,PRD0225,2,255.65,511.3
HITM0011872,HORD003782,PRD0170,1,90.68,90.68
HITM0002565,HORD000830,PRD0812,2,1025.12,2050.24
HITM0002566,HORD000830,PRD0854,2,2878.03,5756.06
HITM0002567,HORD000830,PRD0316,1,816.98,816.98
HITM0002568,HORD000830,PRD0219,1,1110.34,1110.34
HITM0002569,HORD000830,PRD0919,2,1308.07,2616.14
HITM0006943,HORD002216,PRD0709,1,320.78,320.78
HITM0006944,HORD002216,PRD0266,1,189.02,189.02
HITM0011987,HORD003821,PRD0507,1,954.32,954.32
HITM0011988,HORD003821,PRD0664,1,3499.77,3499.77
HITM0011989,HORD003821,PRD0982,1,885.27,885.27
HITM0011990,HORD003821,PRD0826,1,796.98,796.98
HITM0011991,HORD003821,PRD0825,1,363.11,363.11
HITM0012389,HORD003956,PRD0980,1,310.02,310.02
HITM0012390,HORD003956,PRD0728,1,504.43,504.43
HITM0012391,HORD003956,PRD0120,1,348.09,348.09
HITM0003252,HORD001043,PRD0442,1,1758.97,1758.97
HITM0012558,HORD004007,PRD0666,1,115.16,115.16
HITM0012559,HORD004007,PRD0355,1,714.36,714.36
HITM0012560,HORD004007,PRD0640,1,215.9,215.9
HITM0012561,HORD004007,PRD0778,1,921.48,921.48
HITM0009528,HORD003027,PRD0155,1,171.72,171.72
HITM0009529,HORD003027,PRD0629,1,741.8,741.8
HITM0009530,HORD003027,PRD0758,1,165.39,165.39
HITM0009531,HORD003027,PRD0952,1,1618.02,1618.02
HITM0004371,HORD001402,PRD0860,3,113.03,339.09
HITM0004372,HORD001402,PRD0068,3,316.68,950.04
HITM0000195,HORD000067,PRD0429,1,251.33,251.33
HITM0000196,HORD000067,PRD0949,1,727.16,727.16
HITM0000197,HORD000067,PRD0236,1,135.01,135.01
HITM0000198,HORD000067,PRD0738,1,357.89,357.89
HITM0012052,HORD003844,PRD0857,2,160.36,320.72
HITM0012053,HORD003844,PRD0089,1,739.15,739.15
HITM0015196,HORD004834,PRD0040,1,283.76,283.76
HITM0015197,HORD004834,PRD0687,1,200.01,200.01
HITM0001464,HORD000472,PRD0174,1,3628.06,3628.06
HITM0001465,HORD000472,PRD0779,1,835.92,835.92
HITM0013870,HORD004409,PRD0591,2,2365.48,4730.96
HITM0013871,HORD004409,PRD0386,1,167.3,167.3
HITM0013872,HORD004409,PRD0440,2,413.05,826.1
HITM0005557,HORD001779,PRD0943,1,1025.75,1025.75
HITM0005558,HORD001779,PRD0952,2,1618.02,3236.04
HITM0005246,HORD001678,PRD0772,1,306.42,306.42
HITM0005247,HORD001678,PRD0276,1,337.93,337.93
HITM0005248,HORD001678,PRD0485,1,283.51,283.51
HITM0005249,HORD001678,PRD0450,1,212.69,212.69
HITM0005250,HORD001678,PRD0062,1,685.19,685.19
HITM0015390,HORD004901,PRD0160,1,361.95,361.95
HITM0015391,HORD004901,PRD0872,1,796.81,796.81
HITM0014954,HORD004757,PRD0850,1,101.36,101.36
HITM0014955,HORD004757,PRD0460,1,19.84,19.84
HITM0014956,HORD004757,PRD0359,1,196.54,196.54
HITM0010725,HORD003414,PRD0178,1,131.81,131.81
HITM0010726,HORD003414,PRD0415,1,111.92,111.92
HITM0010727,HORD003414,PRD0886,1,59.21,59.21
HITM0004049,HORD001303,PRD0954,1,1508.35,1508.35
HITM0004050,HORD001303,PRD0530,1,14.38,14.38
HITM0004051,HORD001303,PRD0565,1,1021.79,1021.79
HITM0012952,HORD004126,PRD0938,2,327.05,654.1
HITM0012953,HORD004126,PRD0244,1,2495.06,2495.06
HITM0012954,HORD004126,PRD0534,1,781.55,781.55
HITM0012955,HORD004126,PRD0868,1,1088.06,1088.06
HITM0012372,HORD003951,PRD0037,1,2028.72,2028.72
HITM0012373,HORD003951,PRD0070,1,257.34,257.34
HITM0012374,HORD003951,PRD0282,2,1632.77,3265.54
HITM0012345,HORD003942,PRD0137,1,1155.19,1155.19
HITM0012346,HORD003942,PRD0199,1,1349.0,1349.0
HITM0002364,HORD000765,PRD0786,1,142.49,142.49
HITM0007986,HORD002538,PRD0179,2,1481.8,2963.6
HITM0007987,HORD002538,PRD0011,2,1900.95,3801.9
HITM0007988,HORD002538,PRD0729,2,496.66,993.32
HITM0010237,HORD003255,PRD0066,1,291.03,291.03
HITM0010238,HORD003255,PRD0768,1,435.51,435.51
HITM0010239,HORD003255,PRD0845,1,323.81,323.81
HITM0000631,HORD000207,PRD0235,1,158.61,158.61
HITM0000632,HORD000207,PRD0827,1,1819.32,1819.32
HITM0013274,HORD004221,PRD0579,1,1322.97,1322.97
HITM0013275,HORD004221,PRD0882,2,1555.62,3111.24
HITM0003288,HORD001060,PRD0707,1,2487.37,2487.37
HITM0003289,HORD001060,PRD0838,1,858.89,858.89
HITM0003290,HORD001060,PRD0539,1,1463.75,1463.75
HITM0003291,HORD001060,PRD0266,1,189.02,189.02
HITM0001156,HORD000374,PRD0527,2,1407.36,2814.72
HITM0001157,HORD000374,PRD0995,3,69.16,207.48
HITM0001158,HORD000374,PRD0480,1,303.23,303.23
HITM0001159,HORD000374,PRD0709,2,320.78,641.56
HITM0011908,HORD003795,PRD0910,2,53.54,107.08
HITM0011909,HORD003795,PRD0106,2,385.13,770.26
HITM0011910,HORD003795,PRD0690,1,115.07,115.07
HITM0011911,HORD003795,PRD0716,1,300.2,300.2
HITM0001538,HORD000497,PRD0726,2,357.63,715.26
HITM0001539,HORD000497,PRD0438,2,767.87,1535.74
HITM0013846,HORD004403,PRD0873,2,665.62,1331.24
HITM0013847,HORD004403,PRD0098,1,560.95,560.95
HITM0013848,HORD004403,PRD0216,1,823.62,823.62
HITM0013849,HORD004403,PRD0527,1,1407.36,1407.36
HITM0003335,HORD001075,PRD0580,1,109.85,109.85
HITM0003336,HORD001075,PRD0034,3,780.7,2342.1
HITM0003337,HORD001075,PRD0423,1,684.99,684.99
HITM0003338,HORD001075,PRD0756,1,177.47,177.47
HITM0003339,HORD001075,PRD0766,1,655.3,655.3
HITM0012210,HORD003897,PRD0697,1,590.16,590.16
HITM0012211,HORD003897,PRD0760,2,36.27,72.54
HITM0012212,HORD003897,PRD0764,1,1928.47,1928.47
HITM0004927,HORD001578,PRD0656,1,848.87,848.87
HITM0004928,HORD001578,PRD0590,2,54.96,109.92
HITM0004929,HORD001578,PRD0739,2,1069.28,2138.56
HITM0013148,HORD004183,PRD0858,2,179.07,358.14
HITM0013149,HORD004183,PRD0361,1,2730.19,2730.19
HITM0013150,HORD004183,PRD0134,1,3514.77,3514.77
HITM0013151,HORD004183,PRD0398,1,809.04,809.04
HITM0007958,HORD002528,PRD0527,1,1407.36,1407.36
HITM0007959,HORD002528,PRD0718,1,287.05,287.05
HITM0000413,HORD000140,PRD0736,3,508.97,1526.91
HITM0000414,HORD000140,PRD0910,1,53.54,53.54
HITM0000415,HORD000140,PRD0661,1,1196.27,1196.27
HITM0000416,HORD000140,PRD0481,2,3068.96,6137.92
HITM0000417,HORD000140,PRD0378,1,857.8,857.8
HITM0005818,HORD001861,PRD0883,2,1502.86,3005.72
HITM0005819,HORD001861,PRD0239,2,271.25,542.5
HITM0002415,HORD000779,PRD0459,2,1343.7,2687.4
HITM0002416,HORD000779,PRD0196,1,206.29,206.29
HITM0002417,HORD000779,PRD0615,2,159.68,319.36
HITM0005259,HORD001681,PRD0273,1,469.96,469.96
HITM0005260,HORD001681,PRD0645,1,262.13,262.13
HITM0005261,HORD001681,PRD0986,1,605.03,605.03
HITM0008707,HORD002764,PRD0288,3,920.06,2760.18
HITM0008708,HORD002764,PRD0343,1,634.07,634.07
HITM0008709,HORD002764,PRD0380,1,318.45,318.45
HITM0008710,HORD002764,PRD0800,1,334.97,334.97
HITM0008961,HORD002847,PRD0956,1,584.64,584.64
HITM0008962,HORD002847,PRD0385,1,812.79,812.79
HITM0008963,HORD002847,PRD0415,1,111.92,111.92
HITM0004431,HORD001421,PRD0901,1,2926.07,2926.07
HITM0004432,HORD001421,PRD0433,2,456.5,913.0
HITM0004433,HORD001421,PRD0902,1,307.82,307.82
HITM0004434,HORD001421,PRD0068,2,316.68,633.36
HITM0009654,HORD003066,PRD0279,1,1450.59,1450.59
HITM0011812,HORD003759,PRD0120,3,348.09,1044.27
HITM0011813,HORD003759,PRD0495,1,752.39,752.39
HITM0011814,HORD003759,PRD0858,1,179.07,179.07
HITM0009775,HORD003107,PRD0899,1,180.25,180.25
HITM0009776,HORD003107,PRD0534,1,781.55,781.55
HITM0009777,HORD003107,PRD0334,1,1182.39,1182.39
HITM0009778,HORD003107,PRD0559,1,531.55,531.55
HITM0000974,HORD000314,PRD0485,1,283.51,283.51
HITM0000975,HORD000314,PRD0822,1,724.35,724.35
HITM0007123,HORD002272,PRD0231,1,1774.07,1774.07
HITM0007124,HORD002272,PRD0279,1,1450.59,1450.59
HITM0007125,HORD002272,PRD0507,1,954.32,954.32
HITM0007126,HORD002272,PRD0615,1,159.68,159.68
HITM0000585,HORD000192,PRD0142,1,1724.25,1724.25
HITM0000586,HORD000192,PRD0238,1,866.49,866.49
HITM0000587,HORD000192,PRD0788,2,699.94,1399.88
HITM0002145,HORD000692,PRD0133,1,1145.34,1145.34
HITM0002146,HORD000692,PRD0080,3,60.33,180.99
HITM0002147,HORD000692,PRD0112,1,387.62,387.62
HITM0012873,HORD004100,PRD0835,1,705.82,705.82
HITM0012874,HORD004100,PRD0316,2,816.98,1633.96
HITM0012875,HORD004100,PRD0845,1,323.81,323.81
HITM0012876,HORD004100,PRD0347,1,1228.43,1228.43
HITM0011425,HORD003638,PRD0904,1,3664.33,3664.33
HITM0011426,HORD003638,PRD0020,1,47.5,47.5
HITM0013383,HORD004256,PRD0258,1,133.79,133.79
HITM0013384,HORD004256,PRD0971,1,1257.81,1257.81
HITM0013385,HORD004256,PRD0550,1,112.99,112.99
HITM0013386,HORD004256,PRD0760,2,36.27,72.54
HITM0006689,HORD002137,PRD0887,2,1400.8,2801.6
HITM0006690,HORD002137,PRD0536,1,825.29,825.29
HITM0006691,HORD002137,PRD0127,1,599.05,599.05
HITM0006692,HORD002137,PRD0391,1,1640.32,1640.32
HITM0014100,HORD004484,PRD0031,1,1902.42,1902.42
HITM0014101,HORD004484,PRD0805,1,1196.95,1196.95
HITM0014102,HORD004484,PRD0477,1,1380.73,1380.73
HITM0014103,HORD004484,PRD0885,1,1136.58,1136.58
HITM0014104,HORD004484,PRD0426,2,690.03,1380.06
HITM0011568,HORD003683,PRD0954,1,1508.35,1508.35
HITM0011569,HORD003683,PRD0755,2,802.94,1605.88
HITM0011570,HORD003683,PRD0066,2,291.03,582.06
HITM0002313,HORD000748,PRD0192,1,1657.76,1657.76
HITM0002314,HORD000748,PRD0263,1,1205.78,1205.78
HITM0002315,HORD000748,PRD0997,1,602.38,602.38
HITM0002316,HORD000748,PRD0032,1,1124.96,1124.96
HITM0010970,HORD003493,PRD0165,1,567.68,567.68
HITM0010971,HORD003493,PRD0734,1,1722.21,1722.21
HITM0010972,HORD003493,PRD0846,1,671.93,671.93
HITM0012157,HORD003880,PRD0422,1,359.3,359.3
HITM0012158,HORD003880,PRD0910,1,53.54,53.54
HITM0012159,HORD003880,PRD0636,1,421.78,421.78
HITM0008294,HORD002634,PRD0425,2,932.26,1864.52
HITM0008295,HORD002634,PRD0152,1,528.88,528.88
HITM0008296,HORD002634,PRD0350,1,142.11,142.11
HITM0008297,HORD002634,PRD0080,1,60.33,60.33
HITM0000038,HORD000015,PRD0389,2,562.64,1125.28
HITM0000039,HORD000015,PRD0920,1,53.18,53.18
HITM0000040,HORD000015,PRD0785,1,86.54,86.54
HITM0006046,HORD001931,PRD0244,1,2495.06,2495.06
HITM0006047,HORD001931,PRD0219,1,1110.34,1110.34
HITM0006048,HORD001931,PRD0546,2,227.79,455.58
HITM0015500,HORD004935,PRD0520,1,331.38,331.38
HITM0015501,HORD004935,PRD0465,1,61.33,61.33
HITM0015502,HORD004935,PRD0220,1,201.85,201.85
HITM0009304,HORD002954,PRD0047,1,64.28,64.28
HITM0009305,HORD002954,PRD0067,1,374.02,374.02
HITM0009306,HORD002954,PRD0665,1,304.74,304.74
HITM0009307,HORD002954,PRD0176,1,653.3,653.3
HITM0011935,HORD003802,PRD0600,1,62.84,62.84
HITM0011936,HORD003802,PRD0803,1,1082.24,1082.24
HITM0011937,HORD003802,PRD0068,1,316.68,316.68
HITM0011938,HORD003802,PRD0899,1,180.25,180.25
HITM0012836,HORD004090,PRD0126,1,464.05,464.05
HITM0012837,HORD004090,PRD0279,1,1450.59,1450.59
HITM0012838,HORD004090,PRD0820,1,109.62,109.62
HITM0007619,HORD002427,PRD0466,1,362.96,362.96
HITM0007620,HORD002427,PRD0354,1,1130.05,1130.05
HITM0007621,HORD002427,PRD0933,1,1071.81,1071.81
HITM0002170,HORD000700,PRD0996,1,455.11,455.11
HITM0002171,HORD000700,PRD0368,1,919.95,919.95
HITM0002172,HORD000700,PRD0003,1,472.24,472.24
HITM0002968,HORD000953,PRD0843,2,1192.62,2385.24
HITM0002969,HORD000953,PRD0666,1,115.16,115.16
HITM0002970,HORD000953,PRD0457,1,514.55,514.55
HITM0002971,HORD000953,PRD0516,1,339.27,339.27
HITM0002972,HORD000953,PRD0216,1,823.62,823.62
HITM0004700,HORD001507,PRD0558,1,383.39,383.39
HITM0004701,HORD001507,PRD0505,2,350.13,700.26
HITM0013036,HORD004150,PRD0495,1,752.39,752.39
HITM0013037,HORD004150,PRD0382,1,1213.23,1213.23
HITM0013038,HORD004150,PRD0116,2,295.88,591.76
HITM0013039,HORD004150,PRD0190,1,248.59,248.59
HITM0013040,HORD004150,PRD0112,2,387.62,775.24
HITM0013267,HORD004219,PRD0693,1,748.42,748.42
HITM0013268,HORD004219,PRD0253,1,1391.34,1391.34
HITM0013269,HORD004219,PRD0247,3,1770.54,5311.62
HITM0013270,HORD004219,PRD0797,2,1449.58,2899.16
HITM0013518,HORD004303,PRD0126,1,464.05,464.05
HITM0013519,HORD004303,PRD0106,1,385.13,385.13
HITM0013520,HORD004303,PRD0955,1,891.93,891.93
HITM0003019,HORD000969,PRD0407,1,2508.69,2508.69
HITM0003020,HORD000969,PRD0337,1,842.79,842.79
HITM0003021,HORD000969,PRD0364,1,4084.62,4084.62
HITM0001565,HORD000506,PRD0750,1,400.34,400.34
HITM0001566,HORD000506,PRD0274,2,1538.07,3076.14
HITM0010210,HORD003247,PRD0289,1,1441.37,1441.37
HITM0010211,HORD003247,PRD0992,1,1431.3,1431.3
HITM0010212,HORD003247,PRD0063,1,1165.11,1165.11
HITM0010213,HORD003247,PRD0643,2,1502.77,3005.54
HITM0010214,HORD003247,PRD0239,1,271.25,271.25
HITM0004573,HORD001465,PRD0047,1,64.28,64.28
HITM0004574,HORD001465,PRD0516,2,339.27,678.54
HITM0007336,HORD002339,PRD0698,1,68.9,68.9
HITM0007337,HORD002339,PRD0963,1,997.83,997.83
HITM0007338,HORD002339,PRD0270,1,154.55,154.55
HITM0007339,HORD002339,PRD0897,1,1058.2,1058.2
HITM0011838,HORD003769,PRD0906,1,303.87,303.87
HITM0011839,HORD003769,PRD0047,1,64.28,64.28
HITM0011348,HORD003614,PRD0828,2,745.61,1491.22
HITM0011349,HORD003614,PRD0588,1,277.14,277.14
HITM0011350,HORD003614,PRD0207,2,2341.74,4683.48
HITM0009232,HORD002934,PRD0316,1,816.98,816.98
HITM0009233,HORD002934,PRD0239,1,271.25,271.25
HITM0009234,HORD002934,PRD0245,1,645.34,645.34
HITM0006920,HORD002208,PRD0311,1,3180.87,3180.87
HITM0006921,HORD002208,PRD0136,1,249.62,249.62
HITM0006922,HORD002208,PRD0465,2,61.33,122.66
HITM0010570,HORD003363,PRD0526,1,208.36,208.36
HITM0010571,HORD003363,PRD0110,1,113.31,113.31
HITM0010572,HORD003363,PRD0188,2,370.0,740.0
HITM0010573,HORD003363,PRD0200,2,148.27,296.54
HITM0001066,HORD000346,PRD0330,1,265.81,265.81
HITM0001067,HORD000346,PRD0439,2,74.96,149.92
HITM0001068,HORD000346,PRD0991,1,1841.41,1841.41
HITM0002020,HORD000654,PRD0650,1,129.9,129.9
HITM0002021,HORD000654,PRD0980,1,310.02,310.02
HITM0002022,HORD000654,PRD0291,1,2310.69,2310.69
HITM0002023,HORD000654,PRD0657,1,1084.44,1084.44
HITM0005905,HORD001889,PRD0337,2,842.79,1685.58
HITM0005906,HORD001889,PRD0899,1,180.25,180.25
HITM0005907,HORD001889,PRD0965,1,536.69,536.69
HITM0005908,HORD001889,PRD0978,1,452.17,452.17
HITM0009852,HORD003131,PRD0731,1,1738.31,1738.31
HITM0009853,HORD003131,PRD0873,1,665.62,665.62
HITM0003811,HORD001229,PRD0692,1,1859.26,1859.26
HITM0003812,HORD001229,PRD0242,2,600.25,1200.5
HITM0003813,HORD001229,PRD0858,1,179.07,179.07
HITM0003814,HORD001229,PRD0803,1,1082.24,1082.24
HITM0014893,HORD004738,PRD0468,1,254.35,254.35
HITM0014894,HORD004738,PRD0373,1,1277.27,1277.27
HITM0014895,HORD004738,PRD0968,2,1098.76,2197.52
HITM0015521,HORD004942,PRD0477,2,1380.73,2761.46
HITM0010260,HORD003262,PRD0824,1,3668.34,3668.34
HITM0010261,HORD003262,PRD0185,2,1138.66,2277.32
HITM0010262,HORD003262,PRD0550,1,112.99,112.99
HITM0010263,HORD003262,PRD0781,1,1039.29,1039.29
HITM0006589,HORD002104,PRD0021,1,1347.38,1347.38
HITM0005462,HORD001746,PRD0159,1,1281.12,1281.12
HITM0005463,HORD001746,PRD0488,1,281.31,281.31
HITM0005464,HORD001746,PRD0047,1,64.28,64.28
HITM0006157,HORD001970,PRD0672,1,1690.15,1690.15
HITM0006158,HORD001970,PRD0978,1,452.17,452.17
HITM0006159,HORD001970,PRD0716,1,300.2,300.2
HITM0002905,HORD000935,PRD0852,1,1542.22,1542.22
HITM0002906,HORD000935,PRD0243,1,567.88,567.88
HITM0002907,HORD000935,PRD0471,1,2188.61,2188.61
HITM0002908,HORD000935,PRD0431,1,1892.24,1892.24
HITM0006347,HORD002028,PRD0001,1,2765.47,2765.47
HITM0006348,HORD002028,PRD0779,1,835.92,835.92
HITM0006349,HORD002028,PRD0870,1,297.44,297.44
HITM0013079,HORD004163,PRD0058,1,243.69,243.69
HITM0013080,HORD004163,PRD0822,1,724.35,724.35
HITM0013081,HORD004163,PRD0902,1,307.82,307.82
HITM0008126,HORD002585,PRD0726,3,357.63,1072.89
HITM0008127,HORD002585,PRD0198,1,492.76,492.76
HITM0008128,HORD002585,PRD0693,1,748.42,748.42
HITM0014285,HORD004546,PRD0899,1,180.25,180.25
